Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2015-09-24,26.206,26.646,25.859,26.112,357282
2015-09-25,26.656,26.656,25.971,26.299,216072
2015-09-28,26.094,26.299,25.69,25.729,160951
2015-09-29,25.55,26.365,25.298,25.822,190884
2015-09-30,26.206,26.421,25.878,26.159,340519
2015-10-01,26.309,27.001,26.225,26.636,196107
2015-10-02,26.673,26.964,26.299,26.861,187854
2015-10-05,26.964,27.871,26.861,27.423,167520
2015-10-06,27.497,27.741,27.338,27.741,108712
2015-10-07,27.656,28.125,27.357,28.125,496072
2015-10-08,28.171,28.957,27.582,28.695,333045
2015-10-09,28.686,29.172,28.686,28.827,388930
2015-10-12,29.079,29.079,28.125,28.265,286586
2015-10-13,28.171,28.19,27.169,27.497,165460
2015-10-14,27.441,28.527,27.441,28.527,169319
2015-10-15,28.069,28.171,27.629,27.89,139434
2015-10-16,28.078,28.209,27.488,27.629,120005
2015-10-19,27.656,28.069,27.656,27.994,77246
2015-10-20,27.937,27.994,27.563,27.703,174857
2015-10-21,27.984,27.984,26.983,27.048,242869
2015-10-22,27.272,27.328,26.814,26.814,251294
2015-10-23,27.264,27.656,27.095,27.189,372939
2015-10-26,27.142,27.441,26.861,27.048,217364
2015-10-27,27.048,27.488,26.6,26.683,243553
2015-10-28,26.683,26.748,26.215,26.44,307026
2015-10-29,26.646,26.646,25.85,26.206,642898
2015-10-30,26.206,26.748,25.971,26.636,276629
2015-11-02,26.636,27.226,26.636,27.048,420502
2015-11-03,27.152,27.189,26.375,26.617,309138
2015-11-04,26.937,26.937,26.683,26.927,309318
2015-11-05,26.673,26.908,26.543,26.73,150189
2015-11-06,26.927,26.927,25.747,26.066,433764
2015-11-09,26.206,26.384,25.458,25.747,290411
2015-11-10,26.018,26.617,25.747,26.487,230423
2015-11-12,26.673,26.673,25.617,25.954,380448
2015-11-13,25.738,25.898,25.129,25.279,174922
2015-11-16,25.223,25.99,24.848,25.925,276859
2015-11-17,26.038,26.384,25.719,25.934,190053
2015-11-18,26.206,26.299,25.888,26.206,207495
2015-11-19,26.384,27.086,26.384,26.824,364656
2015-11-20,26.824,26.898,26.421,26.768,174096
2015-11-23,26.814,27.048,26.225,26.673,235512
2015-11-24,26.927,27.048,26.402,27.001,427265
2015-11-25,27.001,27.086,26.58,27.021,265737
2015-11-26,27.123,27.226,26.748,27.057,143577
2015-11-27,27.123,27.216,26.721,27.048,153883
2015-11-30,27.095,27.123,26.59,26.683,804400
2015-12-01,26.776,27.142,26.6,27.142,233403
2015-12-02,27.142,27.235,26.636,26.927,279457
2015-12-03,26.973,27.048,26.215,26.842,202626
2015-12-04,26.58,26.832,25.317,26.617,303344
2015-12-07,26.617,26.964,26.487,26.59,91726
2015-12-08,26.533,26.721,26.431,26.58,130632
2015-12-09,26.393,26.58,25.971,26.206,261014
2015-12-10,26.206,26.384,25.654,25.738,412918
2015-12-11,25.775,26.196,24.615,25.402,536896
2015-12-14,25.382,25.392,24.343,24.756,369495
2015-12-15,24.876,25.738,24.84,25.363,202987
2015-12-16,25.523,25.673,25.083,25.467,127871
2015-12-17,25.392,26.908,25.392,26.337,466047
2015-12-18,26.299,26.665,25.85,26.337,159062
2015-12-21,26.327,26.665,26.066,26.319,159643
2015-12-22,26.384,26.571,25.747,25.85,304094
2015-12-23,26.018,26.186,25.803,25.878,130594
2015-12-28,26.01,26.038,25.579,25.663,121561
2015-12-29,25.71,25.962,25.644,25.719,162077
2015-12-30,25.785,25.831,25.269,25.269,199629
2016-01-04,24.896,25.017,24.717,24.848,363011
2016-01-05,24.858,25.729,24.858,25.269,326481
2016-01-07,24.521,25.269,24.455,24.848,348000
2016-01-08,24.942,25.204,24.502,24.502,342295
2016-01-11,24.502,24.7,23.979,24.475,251590
2016-01-12,24.475,26,24.381,25.7,465769
2016-01-13,26.046,26.159,25.476,25.738,433807
2016-01-14,25.69,26.018,25.326,25.971,276644
2016-01-15,25.841,26,25.467,25.617,203951
2016-01-18,25.269,25.392,24.69,24.988,120923
2016-01-19,25.101,25.476,24.988,25.41,189837
2016-01-20,24.886,25.7,24.409,25.252,342806
2016-01-21,25.242,25.504,25.008,25.223,444669
2016-01-22,25.458,25.55,25.177,25.261,406652
2016-01-25,25.467,25.467,24.84,25.101,278635
2016-01-26,24.858,25.242,24.633,25.027,216030
2016-01-27,25.064,25.213,24.671,24.802,282010
2016-01-28,25.177,25.177,24.671,24.756,350781
2016-01-29,24.886,24.886,23.678,23.959,652532
2016-02-01,23.773,24.203,23.585,23.988,495745
2016-02-02,24.138,24.175,23.585,23.839,537130
2016-02-03,23.913,24.071,23.492,23.726,390959
2016-02-04,23.998,23.998,23.538,23.678,363261
2016-02-05,23.734,24.147,23.548,23.875,467458
2016-02-08,24.054,24.054,23.492,23.66,178658
2016-02-09,23.529,23.567,22.94,23.519,341559
2016-02-10,23.519,23.707,23.192,23.286,288882
2016-02-11,23.277,23.585,22.565,23.323,366870
2016-02-12,23.229,23.567,22.556,22.556,475392
2016-02-15,22.92,22.92,22.509,22.761,268662
2016-02-16,22.817,23.211,22.649,23.108,227706
2016-02-17,23.211,24.194,23.164,24.156,631528
2016-02-18,24.334,24.549,23.866,24.035,502936
2016-02-19,23.979,23.988,23.417,23.678,388554
2016-02-22,23.969,24.054,23.744,23.913,181885
2016-02-23,23.913,24.175,23.726,24.138,265580
2016-02-24,24.054,24.054,23.632,23.885,194937
2016-02-25,23.866,23.885,23.538,23.847,192843
2016-02-26,23.678,24.006,23.678,23.959,327092
2016-02-29,23.969,24.025,23.623,23.8,211197
2016-03-01,23.734,23.79,23.529,23.744,325740
2016-03-02,24.006,24.091,23.632,23.913,190832
2016-03-03,23.773,24.708,23.707,24.708,405642
2016-03-04,24.708,25.157,24.68,25.101,353189
2016-03-07,25.177,25.634,25.177,25.458,374141
2016-03-08,25.458,25.607,24.802,25.083,343476
2016-03-09,24.82,24.961,24.493,24.652,306585
2016-03-10,24.802,25.083,24.727,24.924,377753
2016-03-11,24.988,25.504,24.83,25.317,411047
2016-03-14,25.345,25.532,24.868,25.083,286665
2016-03-15,25.148,25.204,24.896,25.148,195306
2016-03-16,25.204,25.204,24.82,25.148,217730
2016-03-17,25.177,25.634,24.971,25.617,477547
2016-03-18,25.673,25.785,25.269,25.336,1535816
2016-03-21,25.233,25.402,25.121,25.363,375142
2016-03-22,25.382,25.729,25.177,25.729,452154
2016-03-23,25.775,25.775,25.269,25.392,284343
2016-03-24,25.41,25.654,25.177,25.644,196260
2016-03-29,25.354,25.775,25.354,25.757,185630
2016-03-30,25.813,26.375,25.57,26.375,305434
2016-03-31,26.206,26.206,25.738,26.056,355975
2016-04-01,25.878,26.046,25.326,25.898,257655
2016-04-04,25.71,26.046,25.336,26.046,195360
2016-04-05,25.644,25.822,24.971,25.279,248253
2016-04-06,25.738,25.803,25.326,25.55,185876
2016-04-07,25.644,25.822,25.177,25.438,144294
2016-04-08,25.458,25.69,25.448,25.69,160142
2016-04-11,25.69,25.729,25.186,25.504,119362
2016-04-12,25.458,25.458,25.037,25.279,111897
2016-04-13,25.177,25.644,25.121,25.644,219647
2016-04-14,25.644,25.954,25.41,25.905,137873
2016-04-15,25.915,25.915,25.55,25.747,156851
2016-04-18,25.644,26.29,25.532,26.29,306707
2016-04-19,26.365,26.524,26.13,26.44,160126
2016-04-20,26.487,26.665,26.206,26.44,375466
2016-04-21,26.533,26.842,26.215,26.487,343735
2016-04-22,26.393,26.945,26.393,26.945,150970
2016-04-25,26.73,27.086,26.665,27.086,100287
2016-04-26,27.048,27.591,26.908,27.31,375195
2016-04-27,27.328,27.404,26.881,27.32,187071
2016-04-28,27.516,27.797,27.152,27.609,358592
2016-04-29,27.675,28.059,27.272,27.778,324145
2016-05-02,27.638,28.788,27.525,28.546,415682
2016-05-04,28.246,28.34,28.069,28.275,446786
2016-05-05,28.284,28.284,27.292,27.432,218950
2016-05-06,27.404,28.19,27.244,28.106,327133
2016-05-09,28.106,28.443,27.722,27.984,341401
2016-05-10,27.966,28.284,27.619,28.05,312330
2016-05-11,28.078,28.35,27.75,28.078,262979
2016-05-12,28.218,28.415,28.078,28.199,187572
2016-05-13,28.078,28.443,27.881,28.443,293755
2016-05-16,28.406,28.686,28.359,28.546,285244
2016-05-17,28.546,28.92,28.517,28.817,262424
2016-05-18,28.658,29.669,28.499,29.613,486565
2016-05-19,29.529,29.548,27.432,28.639,350247
2016-05-20,28.639,29.164,28.583,29.164,304932
2016-05-23,29.201,29.248,28.742,28.976,175481
2016-05-24,28.827,29.238,28.686,28.761,218554
2016-05-25,28.78,29.482,28.78,29.313,341544
2016-05-27,29.416,29.763,29.154,29.631,204463
2016-05-30,29.575,29.706,29.172,29.669,97988
2016-05-31,29.669,29.706,28.976,28.976,656190
2016-06-01,28.639,28.761,27.806,27.928,166331
2016-06-02,27.731,28.359,27.731,28.152,224089
2016-06-03,28.246,28.827,28.106,28.807,144816
2016-06-06,28.639,29.482,28.583,29.313,120135
2016-06-07,29.267,30.062,29.22,29.93,355434
2016-06-08,29.94,30.465,29.725,30.362,436309
2016-06-09,30.174,30.39,29.978,30.258,126984
2016-06-10,30.221,30.221,29.463,29.575,114974
2016-06-13,29.444,29.556,29.069,29.538,193065
2016-06-14,29.284,29.284,28.209,28.209,336187
2016-06-15,28.209,29.154,28.209,28.827,189814
2016-06-16,28.415,29.276,28.218,28.246,423928
2016-06-17,28.19,29.013,28.19,28.546,370476
2016-06-20,29.013,29.94,28.742,29.594,87217
2016-06-21,29.35,29.837,29.013,29.8,309395
2016-06-22,29.8,29.81,29.416,29.81,156938
2016-06-23,29.81,30.23,29.659,30.23,272401
2016-06-24,26.206,28.967,26.206,28.311,440105
2016-06-27,28.311,28.798,27.994,28.218,562403
2016-06-28,28.293,28.78,28.218,28.639,282894
2016-06-29,28.639,28.827,28.415,28.827,255874
2016-06-30,28.827,28.827,28.415,28.517,192974
2016-07-01,28.807,28.911,27.937,28.078,241085
2016-07-04,27.6,28.986,27.272,28.836,309529
2016-07-05,28.63,28.686,28.35,28.452,174188
2016-07-06,28.171,28.321,27.423,27.881,247592
2016-07-07,27.946,28.527,27.881,28.275,182512
2016-07-08,28.171,28.237,27.6,27.731,253998
2016-07-11,28.069,28.218,27.731,28.069,329580
2016-07-12,28.171,28.227,27.89,28.218,296855
2016-07-13,28.218,28.658,28.115,28.508,401905
2016-07-14,28.527,28.527,28.069,28.265,191333
2016-07-15,28.255,28.321,27.788,27.994,288663
2016-07-18,28.012,28.536,27.984,28.218,249290
2016-07-19,28.406,28.443,27.966,28.078,297833
2016-07-20,28.171,28.35,27.9,28.302,329305
2016-07-21,28.302,28.302,28.022,28.19,399675
2016-07-22,28.012,28.171,27.974,28.069,309752
2016-07-25,28.078,28.106,27.91,28.106,204378
2016-07-26,28.059,28.059,27.394,27.675,176138
2016-07-27,27.423,27.619,27.198,27.328,386712
2016-07-28,27.216,27.769,27.048,27.6,183541
2016-07-29,27.375,27.413,27.011,27.338,266051
2016-08-01,27.264,27.469,26.786,27.31,223245
2016-08-02,27.292,27.488,27.067,27.404,300213
2016-08-03,27.423,27.441,26.533,26.852,309566
2016-08-04,26.927,27.086,26.309,26.487,324274
2016-08-05,26.571,26.58,26.309,26.44,184718
2016-08-08,26.44,27.133,26.44,26.908,284495
2016-08-09,26.881,27.264,26.786,27.226,186066
2016-08-10,27.208,27.665,26.824,27.665,152599
2016-08-11,27.208,27.918,27.208,27.918,149476
2016-08-12,27.759,28.19,27.759,27.89,182514
2016-08-16,27.647,28.03,27.535,27.806,204179
2016-08-17,27.778,28.003,27.161,27.357,277677
2016-08-18,27.432,27.507,27.161,27.45,339330
2016-08-19,27.722,27.722,27.179,27.394,190092
2016-08-22,27.048,27.675,26.954,27.488,141807
2016-08-23,27.423,28.078,27.338,28.078,273628
2016-08-24,28.171,28.171,27.713,27.89,174967
2016-08-25,27.713,28.078,27.619,28.078,237453
2016-08-26,28.078,28.078,26.871,27.048,422441
2016-08-29,27.048,27.404,26.721,26.861,194686
2016-08-30,26.758,27.6,26.758,27.375,270279
2016-08-31,27.375,27.375,27.077,27.189,281822
2016-09-01,27.123,27.375,26.431,26.487,213529
2016-09-02,26.44,27.235,26.402,26.692,208527
2016-09-05,26.898,27.507,26.702,27.104,132223
2016-09-06,27.507,27.507,26.824,27.375,219876
2016-09-07,27.375,27.553,27.123,27.123,190528
2016-09-08,27.384,27.544,27.057,27.057,163936
2016-09-09,27.057,27.235,26.355,26.524,170094
2016-09-12,26.44,26.45,25.794,25.971,482628
2016-09-13,25.971,26.215,25.317,25.738,500177
2016-09-14,25.747,26.384,25.607,26.299,108991
2016-09-15,26.299,26.299,25.588,26.179,141949
2016-09-16,26.206,26.225,25.757,26.018,301416
2016-09-19,25.925,26.524,25.925,26.299,104469
2016-09-20,26.206,26.515,26.206,26.515,79246
2016-09-21,26.505,26.617,26.066,26.225,255857
2016-09-22,26.505,27.029,26.477,27.029,292371
2016-09-23,26.908,26.937,26.206,26.937,172057
2016-09-26,26.281,26.533,26.215,26.533,217000
2016-09-27,26.533,26.533,25.738,25.971,229029
2016-09-28,25.934,26.421,25.654,25.654,136334
2016-09-29,26.215,27.272,26.038,26.954,389304
2016-09-30,26.908,27.413,26.58,26.627,333831
2016-10-03,26.796,26.796,26.375,26.683,100856
2016-10-04,26.384,26.768,26.225,26.346,205256
2016-10-05,26.411,27.077,26.225,26.842,276466
2016-10-06,26.898,26.898,26.271,26.748,174094
2016-10-07,26.673,26.748,26.309,26.467,151328
2016-10-10,26.814,27.656,26.467,27.656,252432
2016-10-11,27.703,27.863,27.142,27.638,195901
2016-10-12,27.656,27.656,27.264,27.6,136353
2016-10-13,27.272,28.227,27.272,27.91,354711
2016-10-14,28.078,28.078,27.75,28.03,145226
2016-10-17,28.078,28.078,27.432,28.05,200584
2016-10-18,28.03,28.069,27.497,27.844,204535
2016-10-19,27.844,28.443,27.844,28.135,320397
2016-10-20,28.321,28.321,27.741,28.03,387547
2016-10-21,28.209,28.415,27.806,27.918,264435
2016-10-24,28.03,28.827,28.03,28.78,265102
2016-10-25,28.78,29.013,28.367,29.013,229260
2016-10-26,28.986,29.341,28.677,29.341,197776
2016-10-27,30.043,31.026,30.043,31.026,766444
2016-10-28,31.026,31.68,30.633,31.494,426802
2016-10-31,31.448,32.224,31.194,31.831,460491
2016-11-02,31.821,31.821,30.886,31.167,270321
2016-11-03,31.064,31.709,30.819,31.485,317285
2016-11-04,31.784,31.821,31.26,31.68,319670
2016-11-07,32.009,32.224,31.269,31.802,264992
2016-11-08,31.793,32.28,31.728,32.224,351703
2016-11-09,31.578,31.802,31.1,31.353,222519
2016-11-10,31.634,32.102,31.465,31.465,753190
2016-11-14,31.728,31.802,30.567,30.567,328401
2016-11-15,30.886,31.409,30.698,31.353,407478
2016-11-16,31.728,31.736,31.456,31.736,405380
2016-11-17,31.728,31.736,30.979,30.979,597109
2016-11-18,30.886,31.373,30.763,30.998,380432
2016-11-21,31.344,32.224,31.054,32.065,456383
2016-11-22,32.224,33.215,32.224,33.103,715138
2016-11-23,33.215,34.443,33.103,34.443,1233549
2016-11-24,34.526,34.526,33.646,33.871,197393
2016-11-25,34.162,34.338,32.944,33.702,913173
2016-11-28,33.693,34.077,33.319,33.927,453068
2016-11-29,34.058,34.058,33.431,33.834,247340
2016-11-30,33.834,34.563,33.769,34.526,887105
2016-12-01,34.348,34.443,34.067,34.226,205464
2016-12-02,34.226,34.61,34.096,34.414,227046
2016-12-05,34.414,34.919,33.693,34.919,366282
2016-12-06,35.05,35.191,34.358,34.891,334722
2016-12-07,34.891,35.059,34.461,34.798,510989
2016-12-08,34.443,35.546,34.387,35.472,596512
2016-12-09,35.472,35.565,34.769,35.378,304438
2016-12-12,35.462,35.556,34.769,35.34,386541
2016-12-13,34.817,35.921,34.817,35.649,524336
2016-12-14,35.752,36.969,35.696,36.913,920265
2016-12-15,36.688,36.875,34.742,36.548,631559
2016-12-16,36.734,37.419,36.566,37.419,850434
2016-12-19,37.015,37.812,36.913,37.812,517313
2016-12-20,37.905,38.269,37.035,37.156,675661
2016-12-21,37.156,37.156,35.874,36.033,402185
2016-12-22,36.182,36.502,35.949,36.502,492668
2016-12-23,36.361,36.502,35.94,36.127,91463
2016-12-27,36.127,36.313,35.921,36.173,84767
2016-12-28,36.173,36.313,35.677,35.986,164748
2016-12-29,35.593,36.117,35.593,36.117,217644
2016-12-30,36.127,36.145,35.649,35.8,183789
2017-01-02,35.846,36.08,35.106,35.93,158469
2017-01-03,35.94,36.071,35.135,35.378,335497
2017-01-04,35.453,35.94,35.396,35.846,762027
2017-01-05,36.023,36.453,35.8,36.313,632702
2017-01-09,36.502,36.866,36.136,36.594,415439
2017-01-10,36.875,37.802,36.67,37.25,593923
2017-01-11,37.624,37.624,36.838,36.969,454162
2017-01-12,37.436,37.436,36.407,36.688,589334
2017-01-13,37.25,37.25,36.164,36.277,286561
2017-01-16,36.361,36.875,35.986,36.529,300158
2017-01-17,37.053,37.204,36.08,36.145,151998
2017-01-18,36.389,36.614,35.593,35.621,179748
2017-01-19,35.846,36.492,35.752,36.108,315867
2017-01-20,36.313,36.313,34.873,35.565,354650
2017-01-23,35.565,35.612,35.209,35.368,163470
2017-01-24,35.378,35.668,35.115,35.321,219766
2017-01-25,35.321,35.556,35.106,35.106,335300
2017-01-26,35.406,35.659,34.938,34.938,333943
2017-01-27,34.938,35.331,34.938,35.097,188119
2017-01-30,35.097,35.668,34.629,34.722,347890
2017-01-31,34.957,35.378,34.957,35.238,316837
2017-02-01,35.519,36.473,35.265,36.127,570879
2017-02-02,36.267,36.267,35.677,36.127,385610
2017-02-03,36.042,36.463,35.902,36.37,339286
2017-02-06,36.37,37.624,36.098,37.624,541621
2017-02-07,37.624,39.094,37.54,38.934,933401
2017-02-08,38.934,39.094,38.289,38.56,500006
2017-02-09,38.56,40.665,38.56,40.665,736667
2017-02-10,40.731,41.04,40.302,40.713,449671
2017-02-13,40.713,40.834,40.338,40.348,430381
2017-02-14,40.348,41.64,40.348,41.321,481226
2017-02-15,41.321,42.228,41.219,42.116,395063
2017-02-16,42.108,45.533,41.854,43.081,1184140
2017-02-17,43.287,44.447,41.845,42.341,604769
2017-02-20,42.585,43.727,42.585,43.24,276768
2017-02-21,43.287,45.477,43.287,45.392,580532
2017-02-22,45.852,45.992,45.486,45.832,584134
2017-02-23,45.832,48.248,45.832,47.844,736115
2017-02-24,47.057,47.704,44.999,45.813,585484
2017-02-27,45.813,47.498,45.813,47.077,365695
2017-02-28,46.796,47.067,45.177,45.514,499299
2017-03-01,46.796,47.967,45.954,47.527,684522
2017-03-02,47.451,47.732,47.236,47.732,328317
2017-03-03,47.17,47.732,47.001,47.723,369460
2017-03-06,47.723,47.947,47.096,47.17,420221
2017-03-07,48.199,48.471,46.459,46.74,326185
2017-03-08,46.796,48.669,46.16,48.659,527086
2017-03-09,48.669,48.669,47.096,47.17,557418
2017-03-10,47.264,49.847,47.264,48.444,586682
2017-03-13,48.536,50.858,48.536,49.688,536046
2017-03-14,50.493,52.215,49.8,52.038,648651
2017-03-15,52.112,53.713,52.112,52.945,554281
2017-03-16,53.722,55.098,53.534,55.098,507358
2017-03-17,55.219,55.959,54.134,54.349,788092
2017-03-20,54.377,54.752,52.6,52.74,262409
2017-03-21,53.207,55.407,53.161,54.19,673508
2017-03-22,53.253,53.61,52.019,53.348,407046
2017-03-23,53.534,54.752,53.534,54.752,267782
2017-03-24,55.013,55.023,53.067,53.067,432440
2017-03-27,52.505,52.551,49.473,49.791,424966
2017-03-28,50.072,50.82,49.473,49.969,377163
2017-03-29,50.54,52.234,50.54,52.112,549922
2017-03-30,51.691,52.028,51.055,51.598,277308
2017-03-31,51.476,51.598,49.903,51.129,373388
2017-04-03,51.008,51.233,49.604,50.634,248990
2017-04-04,50.531,51.569,50.175,50.54,329500
2017-04-05,50.634,51.729,50.531,50.774,370952
2017-04-06,49.707,50.942,49.529,50.456,306540
2017-04-07,50.109,50.764,50.099,50.446,458691
2017-04-10,50.54,50.988,49.791,50.988,268267
2017-04-11,50.68,50.84,48.069,48.107,555374
2017-04-12,48.107,48.855,46.235,48.621,596856
2017-04-13,49.136,49.678,48.519,49.136,303413
2017-04-18,49.979,50.952,49.042,49.118,516749
2017-04-19,50.025,50.138,49.192,49.426,427889
2017-04-20,49.604,49.875,49.182,49.51,319468
2017-04-21,49.604,49.838,48.294,48.509,484049
2017-04-24,49.221,51.045,49.146,50.54,463149
2017-04-25,51.008,52.664,50.587,52.664,605601
2017-04-26,53.629,58.196,53.629,57.297,1758442
2017-04-27,57.981,58.018,55.978,56.155,640948
2017-04-28,56.155,56.707,55.144,56.614,408526
2017-05-02,56.595,57.503,55.846,56.707,428368
2017-05-04,57.092,58.027,54.827,55.838,621520
2017-05-05,55.838,55.912,53.928,55.519,371660
2017-05-08,56.136,56.136,54.696,55.5,310803
2017-05-09,55.407,55.659,54.451,54.845,395536
2017-05-10,54.752,56.015,54.752,55.744,451967
2017-05-11,55.744,56.146,54.069,54.471,245580
2017-05-12,54.069,55.482,54.069,55.126,186118
2017-05-15,55.126,55.36,54.471,55.079,224918
2017-05-16,54.676,55.033,52.224,52.234,643985
2017-05-17,51.673,52,50.39,50.409,738251
2017-05-18,49.791,50.988,49.519,50.54,366076
2017-05-19,50.988,53.067,50.175,52.543,514133
2017-05-22,52.692,53.309,51.588,52.084,418214
2017-05-23,51.766,52.393,50.643,51.663,542250
2017-05-24,50.605,51.747,50.324,51.101,706322
2017-05-25,51.438,52.59,50.69,52.467,304314
2017-05-26,52.6,52.646,51.186,52.178,218271
2017-05-29,51.775,52.075,50.099,50.54,176548
2017-05-30,50.54,51.195,50.119,51.157,177729
2017-05-31,50.577,51.438,50.353,50.372,1112686
2017-06-01,50.577,51.008,50.175,50.727,316803
2017-06-02,51.073,51.402,50.652,51.241,233725
2017-06-05,51.466,51.673,50.549,50.549,385617
2017-06-06,50.634,53.048,49.8,52.871,483482
2017-06-07,52.927,54.05,52.084,52.15,447940
2017-06-08,52.327,52.767,51.476,52.215,271557
2017-06-09,52.309,53.095,52.224,52.411,179806
2017-06-12,52.767,52.767,51.121,51.458,140604
2017-06-13,51.476,52.038,51.121,51.785,386514
2017-06-14,51.963,52.346,50.68,50.68,199065
2017-06-16,50.531,50.998,49.698,49.734,532159
2017-06-19,49.95,51.663,49.884,51.476,401381
2017-06-20,51.101,52.861,51.055,51.569,695967
2017-06-21,51.402,52.776,50.577,52.74,327197
2017-06-22,52.6,52.683,51.402,51.71,366676
2017-06-23,51.373,51.392,50.221,50.221,300076
2017-06-26,50.587,52.168,50.587,51.476,303328
2017-06-27,52.038,52.038,50.988,51.261,150499
2017-06-28,51.476,51.476,49.894,49.979,371745
2017-06-29,50.081,50.717,48.453,48.705,298555
2017-06-30,48.865,48.986,47.114,47.732,378506
2017-07-03,47.742,48.536,47.395,48.294,326340
2017-07-04,48.294,48.725,47.919,48.388,151618
2017-07-05,48.34,49.042,48.199,48.93,246410
2017-07-06,48.93,49.304,48.593,48.715,177440
2017-07-07,48.715,49.023,48.48,48.761,241521
2017-07-10,49.463,49.773,48.575,49.594,214475
2017-07-11,49.557,49.698,49.062,49.098,191554
2017-07-12,49.417,50.493,48.986,50.353,257527
2017-07-13,50.353,50.605,49.988,50.605,182887
2017-07-14,50.54,50.634,49.819,50.54,240021
2017-07-17,50.521,51.082,50.362,50.456,156749
2017-07-18,50.68,51.121,49.192,49.932,229581
2017-07-19,50.155,50.549,48.799,49.566,240595
2017-07-20,49.828,50.155,48.621,48.669,190270
2017-07-21,48.669,48.855,47.358,47.919,321764
2017-07-24,48.059,48.059,47.17,47.405,168795
2017-07-25,47.358,47.489,45.392,45.879,669257
2017-07-26,46.057,46.983,46.057,46.6,301670
2017-07-27,46.796,46.842,45.898,45.908,208489
2017-07-28,45.842,45.898,45.177,45.645,268889
2017-07-31,45.852,46.609,45.402,45.411,266061
2017-08-01,45.411,47.218,45.411,47.096,448779
2017-08-02,47.471,48.5,46.58,47.218,367754
2017-08-03,47.264,47.358,46.45,46.796,287217
2017-08-04,46.993,47.236,46.328,46.58,259804
2017-08-07,46.796,48.575,46.571,48.575,226434
2017-08-08,48.294,48.546,47.676,47.938,329842
2017-08-09,48.013,48.04,46.993,47.639,265758
2017-08-10,47.545,47.882,46.796,46.796,316476
2017-08-11,46.796,47.321,46.328,46.328,269383
2017-08-14,46.749,46.852,46.235,46.394,218490
2017-08-16,46.553,47.05,46.348,46.421,291102
2017-08-17,46.983,48.284,46.328,48.013,769806
2017-08-18,47.639,48.388,47.367,47.732,438577
2017-08-21,47.807,48.013,47.536,47.967,186905
2017-08-22,48.013,48.575,48.013,48.565,244656
2017-08-23,48.556,50.988,48.396,50.915,575425
2017-08-24,50.932,54.443,50.932,53.825,1584386
2017-08-25,54.284,54.938,53.142,53.675,455477
2017-08-28,53.348,55.921,53.253,55.593,551808
2017-08-29,55.781,55.959,53.825,54.171,731883
2017-08-30,54.171,55.547,54.171,55.219,287288
2017-08-31,55.219,55.547,54.321,55.089,496386
2017-09-01,54.752,55.453,54.395,55.013,292446
2017-09-04,54.331,55.781,54.331,55.107,205331
2017-09-05,54.752,55.725,54.377,55.033,319266
2017-09-06,54.929,55.219,54.096,54.096,233286
2017-09-07,53.368,55.215,53.368,53.863,264070
2017-09-08,53.911,54.796,53.911,54.367,205318
2017-09-11,54.758,56.368,54.273,55.567,453826
2017-09-12,56.187,56.282,55.567,55.806,286437
2017-09-13,55.901,56.196,54.892,56.196,413947
2017-09-14,56.177,58.091,55.739,57.025,467139
2017-09-15,56.901,57.015,55.52,55.91,468031
2017-09-18,56.415,57.52,56.415,56.892,158644
2017-09-19,57.139,57.311,56.853,57.139,286982
2017-09-20,56.996,57.235,56.472,57.139,193101
2017-09-21,56.397,56.996,55.234,55.424,272913
2017-09-22,55.32,55.892,54.892,55.71,168062
2017-09-25,54.663,56.092,53.911,54.758,127048
2017-09-26,54.996,56.52,54.996,56.187,264529
2017-09-27,56.511,56.624,55.13,55.72,238552
2017-09-28,55.282,56.653,55.282,56.653,244674
2017-09-29,56.663,57.139,55.901,56.901,227555
2017-10-02,56.901,57.691,56.196,57.139,357171
2017-10-03,57.139,60.415,57.11,59.329,1634479
2017-10-04,60.044,60.672,59.919,60.015,763348
2017-10-05,59.996,61.882,59.919,61.872,494335
2017-10-06,61.872,63.777,61.853,63.519,865841
2017-10-09,63.615,64.729,62.577,63.234,535932
2017-10-10,63.605,65.567,63.558,63.995,570679
2017-10-11,64.281,64.662,64.053,64.567,756194
2017-10-12,64.853,65.005,62.082,62.558,317495
2017-10-13,62.567,63.224,62.482,62.482,266049
2017-10-16,63.1,63.329,62.548,62.901,329832
2017-10-17,63.043,63.063,61.634,61.806,326567
2017-10-18,61.853,62.072,60.777,60.882,237729
2017-10-19,58.377,59.853,57.139,59.081,329010
2017-10-20,58.948,59.939,58.548,58.568,237349
2017-10-23,58.854,60.406,58.854,59.044,191248
2017-10-24,59.044,59.815,58.719,59.434,187765
2017-10-25,59.349,59.977,58.243,58.377,326190
2017-10-26,61.681,62.176,61.424,61.748,1176766
2017-10-27,62.053,62.767,61.681,62.186,456066
2017-10-30,62.186,63.272,62.129,63.053,234438
2017-10-31,63.043,63.081,62.72,62.881,422091
2017-11-02,63.091,64.263,62.758,63.206,381926
2017-11-03,63.425,63.482,62.196,62.853,172016
2017-11-06,63.224,64.091,62.31,63.376,479929
2017-11-07,63.891,63.995,63.329,63.472,304072
2017-11-08,63.034,63.852,62.881,63.329,231322
2017-11-09,63.329,63.758,62.681,62.787,254448
2017-11-10,63.043,64.453,62.805,63.396,316882
2017-11-13,63.482,63.701,61.072,62.024,305229
